,text,vid,bid,uid,ppl,idf,idf_avg,cross_score,odyssey_ppl
143,βήσομεν εἷς δέ τις ἀρχὸς ἀνὴρ βουληφόρος ἔστω,144,1,1.144,12129.26725743489,4.115046703077803,7.50243559665568,28227.939887430173,29489.224677415314
144,ἢ αἴας ἢ ἰδομενεὺς ἢ δῖος ὀδυσσεὺς,145,1,1.145,21740.843218825994,6.096048171944386,6.6833128236278805,249760.14132832256,250722.42320389437
145,ἠὲ σὺ πηλεΐδη πάντων ἐκπαγλότατ᾽ ἀνδρῶν,146,1,1.146,3230.6796134142105,5.372129332717687,6.99355897569603,322656.36060002353,323537.50803339866
146,ὄφρ᾽ ἥμιν ἑκάεργον ἱλάσσεαι ἱερὰ ῥέξας,147,1,1.147,168681.06367214097,6.486009093516585,8.927569107084388,165596.84189496393,171766.6005093247
147,τὸν δ᾽ ἄρ᾽ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς ἀχιλλεύς,148,1,1.148,73.81054917366085,4.410421121152739,6.10598869901432,2583.988036356556,2652.9535302064437
148,ὤ μοι ἀναιδείην ἐπιειμένε κερδαλεόφρον,149,1,1.149,9189.918860328733,4.936811261459841,8.506907148450086,369333.04926016927,373578.68058849085
149,πῶς τίς τοι πρόφρων ἔπεσιν πείθηται ἀχαιῶν,150,1,1.15,12226.795813058661,4.888955240282206,7.223216880912353,14460.13348728736,16940.79349771639
150,ἢ ὁδὸν ἐλθέμεναι ἢ ἀνδράσιν ἶφι μάχεσθαι,151,1,1.151,3144.683128498079,6.07542888474165,8.022362053930317,35994.731433780915,36501.90824494346
151,οὐ γὰρ ἐγὼ τρώων ἕνεκ᾽ ἤλυθον αἰχμητάων,152,1,1.152,1319.7477611887914,4.3504780851857054,6.4473758800137455,3602.3340523731076,4191.50942233845
152,δεῦρο μαχησόμενος ἐπεὶ οὔ τί μοι αἴτιοί εἰσιν,153,1,1.153,1551.5070457338454,4.936811261459841,7.029760222020651,3883.7579956189084,4409.899870868668
153,οὐ γὰρ πώποτ᾽ ἐμὰς βοῦς ἤλασαν οὐδὲ μὲν ἵππους,154,1,1.154,42018.961256487935,3.823063548726631,6.731056591550544,24302.554860089815,25600.619871638602
154,οὐδέ ποτ᾽ ἐν φθίῃ ἐριβώλακι βωτιανείρῃ,155,1,1.155,58001.40829528454,3.9998212135725364,7.479995675370547,3047169.304567583,3047536.2303117104
155,καρπὸν ἐδηλήσαντ᾽ ἐπεὶ ἦ μάλα πολλὰ μεταξὺ,156,1,1.156,28852.735468168477,4.963302876906818,7.534536111211582,16157.54787083205,18061.154471953647
156,οὔρεά τε σκιόεντα θάλασσά τε ἠχήεσσα,157,1,1.157,854021.480658199,3.539143910167681,7.67183230331172,378934.3173492034,382578.39261789125
157,ἀλλὰ σοὶ ὦ μέγ᾽ ἀναιδὲς ἅμ᾽ ἑσπόμεθ᾽ ὄφρα σὺ χαίρῃς,158,1,1.158,542427.0175152352,5.253224591952104,7.398193531377609,128252.2542879037,129926.05856449137
158,τιμὴν ἀρνύμενοι μενελάῳ σοί τε κυνῶπα,159,1,1.159,128235.33240311546,3.539143910167681,7.930332531847196,45492.500962679704,48163.40802557043
159,πρὸς τρώων τῶν οὔ τι μετατρέπῃ οὐδ᾽ ἀλεγίζεις,160,1,1.16,2779.9222802174486,4.936811261459841,6.516677105463689,465030.50321773853,466115.83517044917
160,καὶ δή μοι γέρας αὐτὸς ἀφαιρήσεσθαι ἀπειλεῖς,161,1,1.161,10672.980118485888,2.8541070741451895,6.598577214044639,13379.873493582529,15908.380651529094
161,ᾧ ἔπι πολλὰ μόγησα δόσαν δέ μοι υἷες ἀχαιῶν,162,1,1.162,4154.8367859762,4.115046703077803,6.387747918079864,649.4614853185844,1189.1452959254243
162,οὐ μὲν σοί ποτε ἶσον ἔχω γέρας ὁππότ᾽ ἀχαιοὶ,163,1,1.163,18855.12822587069,3.823063548726631,6.869070118842438,13317.220869855293,15405.685343661831
163,τρώων ἐκπέρσωσ᾽ εὖ ναιόμενον πτολίεθρον,164,1,1.164,2168.5536574296507,5.377192634674234,7.645803860223067,38537.69772697309,38913.64765391018
164,ἀλλὰ τὸ μὲν πλεῖον πολυάϊκος πολέμοιο,165,1,1.165,2295.0990459991435,3.823063548726631,6.614192472601523,48793.266935049025,50410.306379831636
165,χεῖρες ἐμαὶ διέπουσ᾽ ἀτὰρ ἤν ποτε δασμὸς ἵκηται,166,1,1.166,833060.9035638752,6.369936922263832,8.552749463378913,124699.3988008899,129272.43279166396
166,σοὶ τὸ γέρας πολὺ μεῖζον ἐγὼ δ᾽ ὀλίγον τε φίλον τε,167,1,1.167,9354.555088815638,3.539143910167681,6.127987396944842,3220.492023265417,5678.404504199177
167,ἔρχομ᾽ ἔχων ἐπὶ νῆας ἐπεί κε κάμω πολεμίζων,168,1,1.168,14698.762006815823,4.569086481334525,7.265210389961373,38762.84469751375,40230.87768543693
168,νῦν δ᾽ εἶμι φθίην δ᾽ ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν,169,1,1.169,2713.5674520476177,4.828513886128706,7.118943695567784,2318.385654376952,3190.5462815817814
169,οἴκαδ᾽ ἴμεν σὺν νηυσὶ κορωνίσιν οὐδέ σ᾽ ὀΐω,170,1,1.17,533.3493502212382,5.423954400582273,6.941320947217948,1136.8805741601777,1545.6739102802333
170,ἐνθάδ᾽ ἄτιμος ἐὼν ἄφενος καὶ πλοῦτον ἀφύξειν,171,1,1.171,218087.76814034334,2.8541070741451895,8.01492433864034,106629.30139226558,110724.8394518746
171,τὸν δ᾽ ἠμείβετ᾽ ἔπειτα ἄναξ ἀνδρῶν ἀγαμέμνων,172,1,1.172,77.32050244535095,4.410421121152739,5.735937950211855,210.77391028397204,284.0065121032009
172,φεῦγε μάλ᾽ εἴ τοι θυμὸς ἐπέσσυται οὐδέ σ᾽ ἔγωγε,173,1,1.173,4586.161401026315,4.898344980632046,6.823713500207335,20251.948813289902,21214.86670554484
173,λίσσομαι εἵνεκ᾽ ἐμεῖο μένειν πάρ᾽ ἔμοιγε καὶ ἄλλοι,174,1,1.174,4801.679865710046,2.8541070741451895,7.5079888444553164,27238.37226618556,28682.980042676
174,οἵ κέ με τιμήσουσι μάλιστα δὲ μητίετα ζεύς,175,1,1.175,1167.29917963471,3.076131545023163,6.486085934452673,3325.808164976373,3983.9344243889414
175,ἔχθιστος δέ μοί ἐσσι διοτρεφέων βασιλήων,176,1,1.176,688.3317160048971,4.115046703077803,7.6121652223675484,4339.347202479125,4943.581752625916
176,αἰεὶ γάρ τοι ἔρις τε φίλη πόλεμοί τε μάχαι τε,177,1,1.177,2428.5297046185656,3.539143910167681,6.225508006369979,10284.097332272477,12044.738142848999
177,εἰ μάλα καρτερός ἐσσι θεός που σοὶ τό γ᾽ ἔδωκεν,178,1,1.178,9806.701855858304,5.200810849268064,6.893426321656973,1029.3305851719338,4622.944498683678
178,οἴκαδ᾽ ἰὼν σὺν νηυσί τε σῇς καὶ σοῖς ἑτάροισι,179,1,1.179,19671.252228932954,2.8541070741451895,7.008879781874221,8625.629187128674,9810.136033006558
179,μυρμιδόνεσσιν ἄνασσε σέθεν δ᾽ ἐγὼ οὐκ ἀλεγίζω,180,1,1.18,1475.7857786283478,5.352128666011017,7.674885901716864,5728.530727036347,6179.6563121801155
180,οὐδ᾽ ὄθομαι κοτέοντος ἀπειλήσω δέ τοι ὧδε,181,1,1.181,39022.975572454496,4.115046703077803,7.1678651594723215,142405.0368839418,145818.32354593684
181,ὡς ἔμ᾽ ἀφαιρεῖται χρυσηΐδα φοῖβος ἀπόλλων,182,1,1.182,58061.411262020876,4.927055086514477,7.464591821314193,51519.729933980365,52819.351581506904
182,τὴν μὲν ἐγὼ σὺν νηΐ τ᾽ ἐμῇ καὶ ἐμοῖς ἑτάροισι,183,1,1.183,62740.7686233641,2.8541070741451895,6.6763368134537435,2811.592398214688,4705.841136155214
183,πέμψω ἐγὼ δέ κ᾽ ἄγω βρισηΐδα καλλιπάρῃον,184,1,1.184,55103.183034555426,4.115046703077803,7.7956486588985685,1488568.2108945246,1489093.8908751677
184,αὐτὸς ἰὼν κλισίην δὲ τὸ σὸν γέρας ὄφρ᾽ ἐῢ εἰδῇς,185,1,1.185,2114.5090717308863,3.076131545023163,6.714651491349812,5152.302552153511,6293.702753997704
185,ὅσσον φέρτερός εἰμι σέθεν στυγέῃ δὲ καὶ ἄλλος,186,1,1.186,13056.753022601684,2.8541070741451895,6.769489973926241,20508.799498616845,21564.069622027742
186,ἶσον ἐμοὶ φάσθαι καὶ ὁμοιωθήμεναι ἄντην,187,1,1.187,24014.942578990875,2.8541070741451895,7.368321253530426,2472.1672867958823,3652.6283837366
187,ὣς φάτο πηλεΐωνι δ᾽ ἄχος γένετ᾽ ἐν δέ οἱ ἦτορ,188,1,1.188,1017.4346572274466,3.9998212135725364,5.876794450978747,2877.521797249143,3620.0846621913374
188,στήθεσσιν λασίοισι διάνδιχα μερμήριξεν,189,1,1.189,7294.56695152167,6.946824296707915,8.80978348320766,144399.73033662263,145506.96343560168
189,ἢ ὅ γε φάσγανον ὀξὺ ἐρυσσάμενος παρὰ μηροῦ,190,1,1.19,819.0557037328707,4.849255370435522,7.172106663238194,-73.16346362667707,529.7127283823222
190,τοὺς μὲν ἀναστήσειεν ὃ δ᾽ ἀτρεΐδην ἐναρίζοι,191,1,1.191,1788.291234473946,3.823063548726631,7.553694631086168,10507.394128882603,11800.163208896745
191,ἦε χόλον παύσειεν ἐρητύσειέ τε θυμόν,192,1,1.192,129922.67430147112,3.539143910167681,7.6803953574427135,293180.8283213694,295240.79206186143
192,ἧος ὃ ταῦθ᾽ ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν,193,1,1.193,618.2135735641915,2.8541070741451895,6.821129437542161,1316.4099569160321,1644.0128483152187
193,ἕλκετο δ᾽ ἐκ κολεοῖο μέγα ξίφος ἦλθε δ᾽ ἀθήνη,194,1,1.194,5504.155714232742,4.849255370435522,7.01087885386898,26865.86439633833,28046.1415864703
194,οὐρανόθεν πρὸ γὰρ ἧκε θεὰ λευκώλενος ἥρη,195,1,1.195,1409.0811437278971,4.3504780851857054,6.639178352103825,4999.199013572652,5485.690347871368
195,ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε,196,1,1.196,11597.530219139617,3.539143910167681,6.512997807613453,54997.95769955933,55599.881166619074
196,στῆ δ᾽ ὄπιθεν ξανθῆς δὲ κόμης ἕλε πηλεΐωνα,197,1,1.197,21269.96562185784,3.076131545023163,7.487447564766283,179058.72725850999,180089.64351737368
197,οἴῳ φαινομένη τῶν δ᾽ ἄλλων οὔ τις ὁρᾶτο,198,1,1.198,48843.56206476831,5.095875956089529,7.225366043549991,104514.12428073717,105539.95608736748
198,θάμβησεν δ᾽ ἀχιλεύς μετὰ δ᾽ ἐτράπετ᾽ αὐτίκα δ᾽ ἔγνω,199,1,1.199,1325.7024218958527,5.649761069315966,7.88013142619699,2102.028480078291,3144.4861035010367
199,παλλάδ᾽ ἀθηναίην δεινὼ δέ οἱ ὄσσε φάανθεν,200,1,1.2,17595.816054004583,4.115046703077803,7.585487653859556,225997.03440013409,227213.05552042613
200,καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα,201,1,1.201,116.09245487048496,4.8432852034490175,6.013132835395922,-28.672360108711786,87.96252432826316
201,τίπτ᾽ αὖτ᾽ αἰγιόχοιο διὸς τέκος εἰλήλουθας,202,1,1.202,707.0306051079392,5.56664616260546,7.363108197446997,608.450816387122,1203.4427693616567
202,ἦ ἵνα ὕβριν ἴδῃ ἀγαμέμνονος ἀτρεΐδαο,203,1,1.203,22626.627303390527,6.549522499238911,8.106483039839572,4067.9755122827364,4554.531939201786
203,ἀλλ᾽ ἔκ τοι ἐρέω τὸ δὲ καὶ τελέεσθαι ὀΐω,204,1,1.204,2463.5335273144715,2.8541070741451895,5.811623010721037,-459.01173678873056,977.0484728844531
204,ᾗς ὑπεροπλίῃσι τάχ᾽ ἄν ποτε θυμὸν ὀλέσσῃ,205,1,1.205,74972.2570571465,5.656450057466763,8.071152305986105,19013.487000795303,23677.6328226159
205,τὸν δ᾽ αὖτε προσέειπε θεὰ γλαυκῶπις ἀθήνη,206,1,1.206,134.12139630066528,4.410421121152739,6.160299861850773,-63.14778402441968,68.1961307742869
206,ἦλθον ἐγὼ παύσουσα τὸ σὸν μένος αἴ κε πίθηαι,207,1,1.207,6590.014098243491,5.392538204348894,7.072218857503125,58517.70129632613,61205.2478866927
207,οὐρανόθεν πρὸ δέ μ᾽ ἧκε θεὰ λευκώλενος ἥρη,208,1,1.208,2053.171199725266,4.115046703077803,6.605545297516981,11551.996146708074,12138.919897800515
208,ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε,209,1,1.209,11597.530219139617,3.539143910167681,6.512997807613453,54997.95769955933,55599.881166619074
209,ἀλλ᾽ ἄγε λῆγ᾽ ἔριδος μηδὲ ξίφος ἕλκεο χειρί,210,1,1.21,20376.014746588968,4.455838600843531,7.7439896804767105,172356.7493369457,175166.82637429863
210,ἀλλ᾽ ἤτοι ἔπεσιν μὲν ὀνείδισον ὡς ἔσεταί περ,211,1,1.211,82142.3194627842,3.823063548726631,6.619089165397046,588450.5250059956,595931.582415266
211,ὧδε γὰρ ἐξερέω τὸ δὲ καὶ τετελεσμένον ἔσται,212,1,1.212,960.2996345717982,2.8541070741451895,5.828396563187078,170.90570527687305,945.8679980581533
212,καί ποτέ τοι τρὶς τόσσα παρέσσεται ἀγλαὰ δῶρα,213,1,1.213,1504.1311024969232,4.898344980632046,7.087978855827917,2208.991745003027,3291.1230453605485
213,ὕβριος εἵνεκα τῆσδε σὺ δ᾽ ἴσχεο πείθεο δ᾽ ἡμῖν,214,1,1.214,26274.533830870863,5.542402550995467,8.428726284861714,91991.33299108427,94798.49828260163
214,τὴν δ᾽ ἀπαμειβόμενος προσέφη πόδας ὠκὺς ἀχιλλεύς,215,1,1.215,68.20059205293177,5.777594440825851,6.378533959460872,1926.4130123482141,1989.5660349781951
215,χρὴ μὲν σφωΐτερόν γε θεὰ ἔπος εἰρύσσασθαι,216,1,1.216,44697.87927619527,3.823063548726631,6.966112039559635,325619.040507326,327175.2289115205
216,καὶ μάλα περ θυμῷ κεχολωμένον ὧς γὰρ ἄμεινον,217,1,1.217,6344.152414955439,2.8541070741451895,6.137530455885144,28377.882514860376,30404.388230264358
217,ὅς κε θεοῖς ἐπιπείθηται μάλα τ᾽ ἔκλυον αὐτοῦ,218,1,1.218,4210.30949626518,5.289758335284559,6.97967739235048,23738.646060347026,25394.700757495153
218,ἦ καὶ ἐπ᾽ ἀργυρέῃ κώπῃ σχέθε χεῖρα βαρεῖαν,219,1,1.219,20072.396789903876,2.8541070741451895,7.726121124188297,201230.70518817115,201558.12909432474
219,ἂψ δ᾽ ἐς κουλεὸν ὦσε μέγα ξίφος οὐδ᾽ ἀπίθησε,220,1,1.22,14809.813890884032,4.936811261459841,6.762105971623473,146431.95145594317,148184.75431645275
220,μύθῳ ἀθηναίης ἣ δ᾽ οὔλυμπον δὲ βεβήκει,221,1,1.221,3988.981804901707,3.076131545023163,7.084167383852406,44206.453496501825,44511.092902834105
221,δώματ᾽ ἐς αἰγιόχοιο διὸς μετὰ δαίμονας ἄλλους,222,1,1.222,3813.6990835631013,5.088242331234458,6.893262373610914,-45.77792632172168,1277.4041156668136
222,πηλεΐδης δ᾽ ἐξαῦτις ἀταρτηροῖς ἐπέεσσιν,223,1,1.223,10723.172007039328,7.364559497407893,8.410491528247091,7134.026452454947,7916.181184380304
223,ἀτρεΐδην προσέειπε καὶ οὔ πω λῆγε χόλοιο,224,1,1.224,5493.230277495399,2.8541070741451895,6.896629882209071,73251.60487040614,74058.91222951052
224,οἰνοβαρές κυνὸς ὄμματ᾽ ἔχων κραδίην δ᾽ ἐλάφοιο,225,1,1.225,47132.3624710027,6.582858919506503,8.738353464533937,14175.191310467002,15263.164099446618
225,οὔτέ ποτ᾽ ἐς πόλεμον ἅμα λαῷ θωρηχθῆναι,226,1,1.226,10612.330633331365,5.088242331234458,7.255018784182657,34443.872485472675,35073.42937768214
226,οὔτε λόχον δ᾽ ἰέναι σὺν ἀριστήεσσιν ἀχαιῶν,227,1,1.227,2305.8418447878375,4.888955240282206,7.081295109759048,1169.7860043419676,2846.5027606978556
227,τέτληκας θυμῷ τὸ δέ τοι κὴρ εἴδεται εἶναι,228,1,1.228,265563.0499164447,4.115046703077803,6.890765272231031,105320.18520056496,106453.33267033841
228,ἦ πολὺ λώϊόν ἐστι κατὰ στρατὸν εὐρὺν ἀχαιῶν,229,1,1.229,2983.7825637326882,4.888955240282206,6.910564887042752,47967.90957304397,48217.897117539615
229,δῶρ᾽ ἀποαιρεῖσθαι ὅς τις σέθεν ἀντίον εἴπῃ,230,1,1.23,71465.34587208238,5.1839328114807115,7.509276322501544,27924.31320217192,30186.84220158983
230,δημοβόρος βασιλεὺς ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις,231,1,1.231,2898.627995345051,4.963302876906818,8.4823862959331,16638.29545423309,17444.921451400252
231,ἦ γὰρ ἂν ἀτρεΐδη νῦν ὕστατα λωβήσαιο,232,1,1.232,3398.79956127871,4.3504780851857054,6.827096487955552,102880.92927082238,104706.16206768136
232,ἀλλ᾽ ἔκ τοι ἐρέω καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι,233,1,1.233,2506.4819837644563,2.8541070741451895,6.220868660091202,-355.9614549587719,888.4330249590836
233,ναὶ μὰ τόδε σκῆπτρον τὸ μὲν οὔ ποτε φύλλα καὶ ὄζους,234,1,1.234,31422.817725695586,2.8541070741451895,6.8909988927222,66713.65267911737,68384.52961792459
234,φύσει ἐπεὶ δὴ πρῶτα τομὴν ἐν ὄρεσσι λέλοιπεν,235,1,1.235,406536.9903779226,3.9998212135725364,7.461682464593315,45220.0144209273,48980.679836443225
